# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
9.415283421118601836e+03 1.184669249999999879e-14
9.417006270378697081e+03 1.203935499999999938e-14
9.418729119638792326e+03 1.134328374999999932e-14
9.420451968898887571e+03 1.032495187499999954e-14
9.422174818158982816e+03 9.409951874999999460e-15
9.423897667419078061e+03 8.874886874999999117e-15
9.425620516679173306e+03 8.622402500000000188e-15
9.427343365939268551e+03 8.525367499999998799e-15
9.429066215199363796e+03 8.619049374999998832e-15
9.430789064459459041e+03 8.990398749999998954e-15
9.432511913719554286e+03 9.729197499999999272e-15
9.434234762979649531e+03 9.964838124999999967e-15
9.435957612239744776e+03 9.009230624999999753e-15
9.437680461499840021e+03 7.965206874999998897e-15
9.439403310759935266e+03 7.468471875000000106e-15
9.441126160020030511e+03 7.099129999999999849e-15
9.442849009280125756e+03 7.001886249999999757e-15
9.444571858540221001e+03 7.476872499999999893e-15
9.446294707800316246e+03 8.058133125000000079e-15
9.448017557060411491e+03 8.355798749999999252e-15
9.449740406320506736e+03 8.611173125000000088e-15
9.451463255580601981e+03 8.599972499999999545e-15
9.453186104840697226e+03 7.752066249999998864e-15
9.454908954100792471e+03 6.761924999999999924e-15
9.456631803360887716e+03 6.475819999999999588e-15
9.458354652620982961e+03 6.563786249999999994e-15
9.460077501881078206e+03 6.775332499999999936e-15
9.461800351141173451e+03 7.226404374999999254e-15
9.463523200401268696e+03 7.716763124999999030e-15
9.465246049661363941e+03 7.948268124999998835e-15
9.466968898921459186e+03 8.062119999999999351e-15
9.468691748181554431e+03 8.153696874999999718e-15
9.470414597441649676e+03 7.923203749999999961e-15
9.472137446701744921e+03 7.466908124999999233e-15
9.473860295961840166e+03 7.235046874999998881e-15
9.475583145221935411e+03 7.163419375000000066e-15
9.477305994482030655e+03 7.087334999999999822e-15
9.479028843742125900e+03 7.277286249999999459e-15
9.480751693002221145e+03 7.731026874999999498e-15
9.482474542262316390e+03 7.943381249999999094e-15
9.484197391522413454e+03 8.153303750000000288e-15
9.485920240782508699e+03 8.890635624999998858e-15
9.487643090042603944e+03 9.746899999999999090e-15
9.489365939302699189e+03 1.012366062500000000e-14
9.491088788562794434e+03 9.471725624999998998e-15
9.492811637822889679e+03 8.157053124999999722e-15
9.494534487082984924e+03 7.369853749999998966e-15
9.496257336343080169e+03 7.204174374999998891e-15
9.497980185603175414e+03 7.369072499999999206e-15
9.499703034863270659e+03 7.889469375000000100e-15
9.501425884123365904e+03 8.821421874999999341e-15
9.503148733383461149e+03 1.028286062499999990e-14
9.504871582643556394e+03 1.176854749999999956e-14
9.506594431903651639e+03 1.250569999999999966e-14
9.508317281163746884e+03 1.250607999999999909e-14
9.510040130423842129e+03 1.196004874999999939e-14
9.511762979683939193e+03 1.083566499999999894e-14
9.513485828944034438e+03 9.604163124999998894e-15
9.515208678204129683e+03 9.144261874999999673e-15
9.516931527464224928e+03 8.982280624999998792e-15
9.518654376724320173e+03 8.390145000000000180e-15
9.520377225984415418e+03 7.977357499999998795e-15
9.522100075244510663e+03 8.150749999999999373e-15
9.523822924504605908e+03 8.694520624999999812e-15
9.525545773764701153e+03 9.200015624999999164e-15
9.527268623024796398e+03 9.249676249999999941e-15
9.528991472284891643e+03 9.509875624999999825e-15
9.530714321544986888e+03 1.037268999999999934e-14
9.532437170805082133e+03 1.068018999999999892e-14
9.534160020065177378e+03 1.029334500000000002e-14
9.535882869325272623e+03 1.021769250000000012e-14
9.537605718585367867e+03 1.030650437499999974e-14
9.539328567845463112e+03 1.007994874999999947e-14
9.541051417105558357e+03 9.627306874999998828e-15
9.542774266365653602e+03 9.166138124999999039e-15
9.544497115625748847e+03 8.964456875000000294e-15
9.546219964885844092e+03 9.202173124999998844e-15
9.547942814145939337e+03 9.877474999999999836e-15
9.549665663406034582e+03 1.008969562499999985e-14
9.551388512666129827e+03 9.261031249999998722e-15
9.553111361926225072e+03 8.314299374999999550e-15
9.554834211186320317e+03 7.813531250000000346e-15
9.556557060446415562e+03 7.737181874999998905e-15
9.558279909706510807e+03 7.922058749999999426e-15
9.560002758966606052e+03 8.119366874999999020e-15
9.561725608226701297e+03 8.155103749999999647e-15
9.563448457486796542e+03 8.002456250000000157e-15
9.565171306746891787e+03 7.848365000000000279e-15
9.566894156006987032e+03 7.893748750000000353e-15
9.568617005267082277e+03 8.297068749999999184e-15
9.570339854527177522e+03 9.144528749999999745e-15
9.572062703787272767e+03 1.029352499999999917e-14
9.573785553047368012e+03 1.112855124999999953e-14
9.575508402307463257e+03 1.131092874999999961e-14
9.577231251567558502e+03 1.087832749999999986e-14
9.578954100827653747e+03 1.058280249999999946e-14
9.580676950087748992e+03 1.108361374999999958e-14
9.582399799347844237e+03 1.085499875000000010e-14
9.584122648607939482e+03 9.441295624999999803e-15
9.585845497868034727e+03 9.063846874999998937e-15
9.587568347128129972e+03 9.799359374999999270e-15
9.589291196388225217e+03 1.025736624999999956e-14
9.591014045648320462e+03 1.030393499999999928e-14
9.592736894908415707e+03 1.021353437500000013e-14
9.594459744168510952e+03 1.047156562499999988e-14
9.596182593428606197e+03 1.114672250000000015e-14
9.597905442688703261e+03 1.176009499999999886e-14
9.599628291948798505e+03 1.217251624999999992e-14
9.601351141208893750e+03 1.242296374999999875e-14
9.603073990468988995e+03 1.261076249999999939e-14
9.604796839729084240e+03 1.280520124999999888e-14
9.606519688989179485e+03 1.295806999999999956e-14
9.608242538249274730e+03 1.307747999999999887e-14
9.609965387509369975e+03 1.319878624999999914e-14
9.611688236769465220e+03 1.316777499999999889e-14
9.613411086029560465e+03 1.287751874999999969e-14
9.615133935289655710e+03 1.257000999999999853e-14
9.616856784549750955e+03 1.220124624999999911e-14
9.618579633809846200e+03 1.134523624999999962e-14
9.620302483069941445e+03 1.051474249999999891e-14
9.622025332330036690e+03 1.043185812500000021e-14
9.623748181590131935e+03 1.058590125000000007e-14
9.625471030850228999e+03 1.058052249999999975e-14
9.627193880110324244e+03 1.074325374999999971e-14
9.628916729370419489e+03 1.102063249999999972e-14
9.630639578630514734e+03 1.109995375000000016e-14
9.632362427890609979e+03 1.110927624999999884e-14
9.634085277150705224e+03 1.116241249999999943e-14
9.635808126410800469e+03 1.088942999999999993e-14
9.637530975670895714e+03 1.022257312499999941e-14
9.639253824930990959e+03 9.505279374999999035e-15
9.640976674191086204e+03 9.195707499999999354e-15
9.642699523451181449e+03 9.615383124999999893e-15
9.644422372711276694e+03 1.013769437499999927e-14
9.646145221971371939e+03 1.030566249999999907e-14
9.647868071231467184e+03 1.047225562499999871e-14
9.649590920491562429e+03 1.060852750000000009e-14
9.651313769751657674e+03 1.041816874999999967e-14
9.653036619011752919e+03 1.032532062499999941e-14
9.654759468271848164e+03 1.068034749999999896e-14
9.656482317531943409e+03 1.079712374999999914e-14
9.658205166792038654e+03 1.059975999999999931e-14
9.659928016052133898e+03 1.094841624999999961e-14
9.661650865312229143e+03 1.161474874999999909e-14
9.663373714572324388e+03 1.197617374999999924e-14
9.665096563832419633e+03 1.244334624999999884e-14
9.666819413092514878e+03 1.324716874999999890e-14
9.668542262352610123e+03 1.379367124999999895e-14
9.670265111612705368e+03 1.413880249999999966e-14
9.671987960872800613e+03 1.482584124999999773e-14
9.673710810132895858e+03 1.551426874999999821e-14
9.675433659392991103e+03 1.575484499999999776e-14
9.677156508653086348e+03 1.568993875000000053e-14
9.678879357913181593e+03 1.554996874999999837e-14
9.680602207173276838e+03 1.557396624999999764e-14
9.682325056433372083e+03 1.579401499999999796e-14
9.684047905693467328e+03 1.609108624999999922e-14
9.685770754953562573e+03 1.622597624999999775e-14
9.687493604213657818e+03 1.609878999999999905e-14
9.689216453473753063e+03 1.598202999999999910e-14
9.690939302733848308e+03 1.592091000000000019e-14
9.692662151993943553e+03 1.576582374999999801e-14
9.694385001254038798e+03 1.531358624999999951e-14
9.696107850514134043e+03 1.460215999999999824e-14
9.697830699774229288e+03 1.474933999999999918e-14
9.699553549034324533e+03 1.563909374999999763e-14
9.701276398294419778e+03 1.526039499999999778e-14
9.702999247554515023e+03 1.415376624999999874e-14
9.704722096814610268e+03 1.396779749999999995e-14
9.706444946074705513e+03 1.427123999999999956e-14
9.708167795334800758e+03 1.443941874999999850e-14
9.709890644594896003e+03 1.447133874999999765e-14
9.711613493854993067e+03 1.422818249999999876e-14
9.713336343115088312e+03 1.351195499999999889e-14
9.715059192375183557e+03 1.298150749999999867e-14
9.716782041635278802e+03 1.318014874999999885e-14
9.718504890895374047e+03 1.301085374999999892e-14
9.720227740155469291e+03 1.224807499999999935e-14
9.721950589415564536e+03 1.226690499999999970e-14
9.723673438675659781e+03 1.264380749999999951e-14
9.725396287935755026e+03 1.219028999999999953e-14
9.727119137195850271e+03 1.140147249999999902e-14
9.728841986455945516e+03 1.092958874999999882e-14
9.730564835716040761e+03 1.095079874999999981e-14
9.732287684976136006e+03 1.108072374999999925e-14
9.734010534236231251e+03 1.050542624999999910e-14
9.735733383496326496e+03 9.682627499999999780e-15
9.737456232756421741e+03 9.331389374999999675e-15
9.739179082016518805e+03 9.219641874999999726e-15
9.740901931276614050e+03 9.232564374999998705e-15
9.742624780536709295e+03 9.628241874999999305e-15
9.744347629796804540e+03 1.007344250000000020e-14
9.746070479056899785e+03 1.002519937499999980e-14
9.747793328316995030e+03 9.775498124999999143e-15
9.749516177577090275e+03 9.646820624999999134e-15
9.751239026837185520e+03 9.513983749999999355e-15
9.752961876097280765e+03 9.341276250000000089e-15
9.754684725357376010e+03 9.193070624999999995e-15
9.756407574617471255e+03 9.195446249999999058e-15
9.758130423877566500e+03 9.463916250000000046e-15
9.759853273137661745e+03 1.004793187499999962e-14
9.761576122397756990e+03 1.074484374999999901e-14
9.763298971657852235e+03 1.099279374999999942e-14
9.765021820917947480e+03 1.099573249999999886e-14
9.766744670178042725e+03 1.134827874999999932e-14
9.768467519438137970e+03 1.200376749999999947e-14
9.770190368698233215e+03 1.272428874999999936e-14
9.771913217958328460e+03 1.320754124999999903e-14
9.773636067218423705e+03 1.340617249999999943e-14
9.775358916478518950e+03 1.355246749999999878e-14
9.777081765738614195e+03 1.356501624999999879e-14
9.778804614998709440e+03 1.334569999999999911e-14
9.780527464258804685e+03 1.323035124999999909e-14
9.782250313518899929e+03 1.337573999999999910e-14
9.783973162778995174e+03 1.354534500000000001e-14
9.785696012039090419e+03 1.368761374999999851e-14
9.787418861299185664e+03 1.385584999999999972e-14
9.789141710559280909e+03 1.390898624999999873e-14
9.790864559819376154e+03 1.380923499999999886e-14
9.792587409079471399e+03 1.397659374999999872e-14
9.794310258339566644e+03 1.413127874999999898e-14
9.796033107599661889e+03 1.332540249999999950e-14
9.797755956859757134e+03 1.216480874999999920e-14
9.799478806119852379e+03 1.166964749999999948e-14
9.801201655379947624e+03 1.187255749999999945e-14
9.802924504640042869e+03 1.245476874999999967e-14
9.804647353900138114e+03 1.279828749999999882e-14
9.806370203160233359e+03 1.276745499999999952e-14
9.808093052420328604e+03 1.259617624999999861e-14
9.809815901680423849e+03 1.253796375000000003e-14
9.811538750940519094e+03 1.271223374999999882e-14
9.813261600200614339e+03 1.285618374999999911e-14
9.814984449460709584e+03 1.274523124999999961e-14
9.816707298720804829e+03 1.227014749999999967e-14
9.818430147980900074e+03 1.171629000000000011e-14
9.820152997240995319e+03 1.146594374999999883e-14
9.821875846501090564e+03 1.157022874999999970e-14
9.823598695761185809e+03 1.187333749999999944e-14
9.825321545021282873e+03 1.199250874999999914e-14
9.827044394281378118e+03 1.183616624999999910e-14
9.828767243541473363e+03 1.154789374999999931e-14
9.830490092801568608e+03 1.153425249999999878e-14
9.832212942061663853e+03 1.189893249999999981e-14
9.833935791321759098e+03 1.160595999999999897e-14
9.835658640581854343e+03 1.072459500000000008e-14
9.837381489841949588e+03 1.061857000000000010e-14
9.839104339102044833e+03 1.087808874999999867e-14
9.840827188362140078e+03 1.059965999999999995e-14
9.842550037622235322e+03 1.032449999999999964e-14
9.844272886882330567e+03 1.040581312499999882e-14
9.845995736142425812e+03 1.044030312499999911e-14
9.847718585402521057e+03 1.042032874999999890e-14
9.849441434662616302e+03 1.058166499999999916e-14
9.851164283922711547e+03 1.112457374999999936e-14
9.852887133182808611e+03 1.193651749999999981e-14
9.854609982442903856e+03 1.201131999999999970e-14
9.856332831702999101e+03 1.122353125000000014e-14
9.858055680963094346e+03 1.054215999999999932e-14
9.859778530223189591e+03 1.045714374999999869e-14
9.861501379483284836e+03 1.108762374999999863e-14
9.863224228743380081e+03 1.198811999999999885e-14
9.864947078003475326e+03 1.272983999999999861e-14
9.866669927263570571e+03 1.321431999999999973e-14
9.868392776523665816e+03 1.343360124999999939e-14
9.870115625783761061e+03 1.347514874999999911e-14
9.871838475043856306e+03 1.355355374999999885e-14
9.873561324303951551e+03 1.384296874999999963e-14
9.875284173564046796e+03 1.432353374999999879e-14
9.877007022824142041e+03 1.481277125000000007e-14
9.878729872084237286e+03 1.498676374999999833e-14
9.880452721344332531e+03 1.497838624999999832e-14
9.882175570604427776e+03 1.508114624999999765e-14
9.883898419864523021e+03 1.526240999999999787e-14
9.885621269124618266e+03 1.538002124999999760e-14
9.887344118384713511e+03 1.517413500000000020e-14
9.889066967644808756e+03 1.484158375000000018e-14
9.890789816904904001e+03 1.486826249999999791e-14
9.892512666164999246e+03 1.513574874999999931e-14
9.894235515425094491e+03 1.536103500000000014e-14
9.895958364685189736e+03 1.540720124999999817e-14
9.897681213945284981e+03 1.515181874999999959e-14
9.899404063205380226e+03 1.449337499999999818e-14
9.901126912465475471e+03 1.389604874999999930e-14
9.902849761725570715e+03 1.391541749999999889e-14
9.904572610985665960e+03 1.409244749999999932e-14
9.906295460245761205e+03 1.414990249999999860e-14
9.908018309505856450e+03 1.471527749999999765e-14
9.909741158765951695e+03 1.515875874999999966e-14
9.911464008026046940e+03 1.410271374999999849e-14
9.913186857286142185e+03 1.270651749999999930e-14
9.914909706546237430e+03 1.238041749999999899e-14
9.916632555806332675e+03 1.266856749999999875e-14
9.918355405066427920e+03 1.303729499999999997e-14
9.920078254326523165e+03 1.312898124999999879e-14
9.921801103586618410e+03 1.292422374999999854e-14
9.923523952846713655e+03 1.259844499999999877e-14
9.925246802106808900e+03 1.212069874999999856e-14
9.926969651366904145e+03 1.150218249999999982e-14
9.928692500626999390e+03 1.083793624999999866e-14
9.930415349887094635e+03 1.051251749999999876e-14
9.932138199147189880e+03 1.102531249999999963e-14
9.933861048407285125e+03 1.179661749999999925e-14
9.935583897667380370e+03 1.208984124999999903e-14
9.937306746927475615e+03 1.189983375000000005e-14
9.939029596187572679e+03 1.143147374999999967e-14
9.940752445447667924e+03 1.103596999999999935e-14
9.942475294707763169e+03 1.084446374999999884e-14
9.944198143967858414e+03 1.080791500000000002e-14
9.945920993227953659e+03 1.067489249999999974e-14
9.947643842488048904e+03 1.030806437499999971e-14
9.949366691748144149e+03 9.855712499999998923e-15
9.951089541008239394e+03 9.827546249999999212e-15
9.952812390268334639e+03 1.088178874999999989e-14
9.954535239528429884e+03 1.220078874999999944e-14
9.956258088788525129e+03 1.279017249999999888e-14
9.957980938048620374e+03 1.290492249999999942e-14
9.959703787308715619e+03 1.284017624999999863e-14
9.961426636568810864e+03 1.269303374999999882e-14
9.963149485828906109e+03 1.285760124999999950e-14
